gene	orthogroup	ref_sps	relative_age	outgroup_sps
Atha|AT1G33360.1	OG0001737	Hsap	13.0	Hsap,Atha
Sros|EGD73324	OG0001737	Hsap	13.0	Hsap,Atha
Nvec|EDO32411	OG0001737	Hsap	13.0	Hsap,Atha
Pinf|PITG_02162T0	OG0001737	Hsap	13.0	Hsap,Atha
Ppat|PP1S98_222V6.1	OG0001737	Hsap	13.0	Hsap,Atha
Aque|PAC15708557	OG0001737	Hsap	13.0	Hsap,Atha
Esil|Esi0082_0034.1	OG0001737	Hsap	13.0	Hsap,Atha
Ppat|PP1S3364_1V6.1	OG0001737	Hsap	13.0	Hsap,Atha
Clim|evm57s191	OG0001737	Hsap	13.0	Hsap,Atha
Cneo|CNAG_00683T0	OG0001738	Hsap	13.0	Hsap,Atha
Ocar|g138	OG0001738	Hsap	13.0	Hsap,Atha
Ppat|PP1S425_6V6.1	OG0001738	Hsap	13.0	Hsap,Atha
Nvec|EDO33758	OG0001738	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_26439	OG0001738	Hsap	13.0	Hsap,Atha
Esil|Esi0021_0040.1	OG0001738	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000000407	OG0001738	Hsap	13.0	Hsap,Atha
Hsap|ENST00000434813	OG0001738	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_3_00531	OG0001738	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_76903	OG0001738	Hsap	13.0	Hsap,Atha
Aque|PAC15720928	OG0001738	Hsap	13.0	Hsap,Atha
Crei|EDP02773	OG0001738	Hsap	13.0	Hsap,Atha
Clim|evm20s14	OG0001738	Hsap	13.0	Hsap,Atha
Falb|H696_01614T0	OG0001738	Hsap	13.0	Hsap,Atha
Ppat|PP1S100_121V6.1	OG0001738	Hsap	13.0	Hsap,Atha
Nk52|evm50s2579	OG0001738	Hsap	13.0	Hsap,Atha
Sarc|SARC_12862T0	OG0001738	Hsap	13.0	Hsap,Atha
Atha|AT4G24740.1	OG0001738	Hsap	13.0	Hsap,Atha
Skow|rna21882	OG0001738	Hsap	13.0	Hsap,Atha
Mver|MVEG_11395T0	OG0001738	Hsap	13.0	Hsap,Atha
Hsap|ENST00000395066	OG0001738	Hsap	13.0	Hsap,Atha
Mlei|ML205622a-RA	OG0001738	Hsap	13.0	Hsap,Atha
Sarc|SARC_15636T0	OG0001738	Hsap	13.0	Hsap,Atha
Tthe|EAS00368	OG0001738	Hsap	13.0	Hsap,Atha
Ttra|AMSG_04368T0	OG0001738	Hsap	13.0	Hsap,Atha
Atha|AT3G53570.4	OG0001738	Hsap	13.0	Hsap,Atha
Hsap|ENST00000316308	OG0001738	Hsap	13.0	Hsap,Atha
Dmel|FBtr0299751	OG0001738	Hsap	13.0	Hsap,Atha
Mlei|ML01804a-RA	OG0001738	Hsap	13.0	Hsap,Atha
Cfra|CFRG2420T1	OG0001738	Hsap	13.0	Hsap,Atha
Mver|MVEG_05876T0	OG0001738	Hsap	13.0	Hsap,Atha
Spom|SPAC1D4.11c.1	OG0001738	Hsap	13.0	Hsap,Atha
Pinf|PITG_17333T0	OG0001738	Hsap	13.0	Hsap,Atha
Cfra|CFRG5035T1	OG0001738	Hsap	13.0	Hsap,Atha
Lgig|LotgiT221368	OG0001738	Hsap	13.0	Hsap,Atha
Atha|AT4G32660.1	OG0001738	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_87987	OG0001738	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE17653	OG0001738	Hsap	13.0	Hsap,Atha
Ppat|PP1S132_58V6.1	OG0001738	Hsap	13.0	Hsap,Atha
Mbre|EDQ85739	OG0001738	Hsap	13.0	Hsap,Atha
Tadh|TriadT18415	OG0001738	Hsap	13.0	Hsap,Atha
Ddis|DDB0230105	OG0001738	Hsap	13.0	Hsap,Atha
Ppal|EFA79062	OG0001738	Hsap	13.0	Hsap,Atha
Ppal|EFA79063	OG0001738	Hsap	13.0	Hsap,Atha
Tgon|TGME49_024480	OG0001738	Hsap	13.0	Hsap,Atha
Gpro|mRNA_11654	OG0001738	Hsap	13.0	Hsap,Atha
Sros|EGD79016	OG0001738	Hsap	13.0	Hsap,Atha
Spun|SPPG_05876T0	OG0001738	Hsap	13.0	Hsap,Atha
Hsap|ENST00000368361	OG0001738	Hsap	13.0	Hsap,Atha
Sarc|SARC_05297T0	OG0001738	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000016222	OG0001738	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_5_00070	OG0001739	Hsap	13.0	Hsap,Atha
Ddis|DDB0237849	OG0001739	Hsap	13.0	Hsap,Atha
Sros|EGD72379	OG0001739	Hsap	13.0	Hsap,Atha
Esil|Esi0167_0013.1	OG0001739	Hsap	13.0	Hsap,Atha
Mver|MVEG_01880T0	OG0001739	Hsap	13.0	Hsap,Atha
Ppal|EFA82314	OG0001739	Hsap	13.0	Hsap,Atha
Ppal|EFA82315	OG0001739	Hsap	13.0	Hsap,Atha
Aque|PAC15708935	OG0001739	Hsap	13.0	Hsap,Atha
Ihof|evm13s51	OG0001739	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_89895	OG0001739	Hsap	13.0	Hsap,Atha
Crei|EDP04349	OG0001739	Hsap	13.0	Hsap,Atha
Ttra|AMSG_11602T0	OG0001739	Hsap	13.0	Hsap,Atha
Gpro|mRNA_5566	OG0001739	Hsap	13.0	Hsap,Atha
Hsap|ENST00000376834	OG0001739	Hsap	13.0	Hsap,Atha
Gpro|mRNA_7143	OG0001739	Hsap	13.0	Hsap,Atha
Ddis|DDB0219424	OG0001739	Hsap	13.0	Hsap,Atha
Tgon|TGME49_041150	OG0001739	Hsap	13.0	Hsap,Atha
Cneo|CNAG_00739T0	OG0001739	Hsap	13.0	Hsap,Atha
Mbre|EDQ92115	OG0001739	Hsap	13.0	Hsap,Atha
Ppat|PP1S249_29V6.1	OG0001739	Hsap	13.0	Hsap,Atha
Mbre|EDQ92114	OG0001739	Hsap	13.0	Hsap,Atha
Sarc|SARC_07498T0	OG0001739	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000006872	OG0001739	Hsap	13.0	Hsap,Atha
Esil|Esi0028_0110.1	OG0001739	Hsap	13.0	Hsap,Atha
Tthe|EAS06111	OG0001739	Hsap	13.0	Hsap,Atha
Nk52|evm18s2449	OG0001739	Hsap	13.0	Hsap,Atha
Tgon|TGME49_101000	OG0001739	Hsap	13.0	Hsap,Atha
Atha|AT2G32160.3	OG0001739	Hsap	13.0	Hsap,Atha
Ngru|EFC44900	OG0001739	Hsap	13.0	Hsap,Atha
Atha|AT2G32170.2	OG0001739	Hsap	13.0	Hsap,Atha
Pinf|PITG_08675T0	OG0001739	Hsap	13.0	Hsap,Atha
Cowc|CAOG_04802T0	OG0001739	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_66387	OG0001739	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE20548	OG0001739	Hsap	13.0	Hsap,Atha
Skow|rna9450	OG0001739	Hsap	13.0	Hsap,Atha
Sros|EGD79267	OG0001739	Hsap	13.0	Hsap,Atha
Nvec|EDO34821	OG0001739	Hsap	13.0	Hsap,Atha
Mlei|ML03503a-RA	OG0001739	Hsap	13.0	Hsap,Atha
Ppal|EFA79136	OG0001739	Hsap	13.0	Hsap,Atha
Clim|evm132s149	OG0001739	Hsap	13.0	Hsap,Atha
Lgig|LotgiT158828	OG0001739	Hsap	13.0	Hsap,Atha
Spun|SPPG_05346T0	OG0001739	Hsap	13.0	Hsap,Atha
Falb|H696_02581T0	OG0001739	Hsap	13.0	Hsap,Atha
Cfra|CFRG1763T1	OG0001739	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_126190	OG0001739	Hsap	13.0	Hsap,Atha
Tadh|TriadT30505	OG0001739	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000003376	OG0001739	Hsap	13.0	Hsap,Atha
Spom|SPBC1778.07.1	OG0001739	Hsap	13.0	Hsap,Atha
Ppat|PP1S98_148V6.1	OG0001739	Hsap	13.0	Hsap,Atha
Ocar|g2509	OG0001739	Hsap	13.0	Hsap,Atha
Dmel|FBtr0070318	OG0001739	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_53042	OG0001740	Hsap	13.0	Hsap,Atha
Clim|evm14s128	OG0001740	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000006434	OG0001740	Hsap	13.0	Hsap,Atha
Mlei|ML306911a-RA	OG0001740	Hsap	13.0	Hsap,Atha
Sarc|SARC_03847T0	OG0001740	Hsap	13.0	Hsap,Atha
Dmel|FBtr0076069	OG0001740	Hsap	13.0	Hsap,Atha
Gpro|mRNA_11695	OG0001740	Hsap	13.0	Hsap,Atha
Pinf|PITG_16480T0	OG0001740	Hsap	13.0	Hsap,Atha
Mbre|EDQ87012	OG0001740	Hsap	13.0	Hsap,Atha
Ppat|PP1S302_63V6.1	OG0001740	Hsap	13.0	Hsap,Atha
Ppat|PP1S276_97V6.5	OG0001740	Hsap	13.0	Hsap,Atha
Nk52|evm55s2039	OG0001740	Hsap	13.0	Hsap,Atha
Nvec|EDO38587	OG0001740	Hsap	13.0	Hsap,Atha
Ppat|PP1S53_211V6.1	OG0001740	Hsap	13.0	Hsap,Atha
Atha|AT5G66760.1	OG0001740	Hsap	13.0	Hsap,Atha
Dmel|FBtr0086554	OG0001740	Hsap	13.0	Hsap,Atha
Mver|MVEG_04747T0	OG0001740	Hsap	13.0	Hsap,Atha
Esil|Esi0043_0106.1	OG0001740	Hsap	13.0	Hsap,Atha
Tadh|TriadT38520	OG0001740	Hsap	13.0	Hsap,Atha
Lgig|LotgiT221335	OG0001740	Hsap	13.0	Hsap,Atha
Crei|EDP00556	OG0001740	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE18402	OG0001740	Hsap	13.0	Hsap,Atha
Tgon|TGME49_015590	OG0001740	Hsap	13.0	Hsap,Atha
Esil|Esi0072_0064.1	OG0001740	Hsap	13.0	Hsap,Atha
Tthe|EAR94519	OG0001740	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pm.C_120037	OG0001740	Hsap	13.0	Hsap,Atha
Falb|H696_01930T0	OG0001740	Hsap	13.0	Hsap,Atha
Ppal|EFA83455	OG0001740	Hsap	13.0	Hsap,Atha
Sros|EGD74508	OG0001740	Hsap	13.0	Hsap,Atha
Ngru|EFC42040	OG0001740	Hsap	13.0	Hsap,Atha
Aque|PAC15720921	OG0001740	Hsap	13.0	Hsap,Atha
Atha|AT5G14760.1	OG0001740	Hsap	13.0	Hsap,Atha
Ttra|AMSG_09633T0	OG0001740	Hsap	13.0	Hsap,Atha
Cowc|CAOG_01248T0	OG0001740	Hsap	13.0	Hsap,Atha
Nvec|EDO26468	OG0001740	Hsap	13.0	Hsap,Atha
Hsap|ENST00000264932	OG0001740	Hsap	13.0	Hsap,Atha
Cvar|e_gw1.3.87.1	OG0001740	Hsap	13.0	Hsap,Atha
Ocar|g6428	OG0001740	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000008904	OG0001740	Hsap	13.0	Hsap,Atha
Cfra|CFRG6102T1	OG0001740	Hsap	13.0	Hsap,Atha
Ihof|evm1s612	OG0001740	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000034670	OG0001740	Hsap	13.0	Hsap,Atha
Aque|PAC15698685	OG0001740	Hsap	13.0	Hsap,Atha
Ddis|DDB0214886	OG0001740	Hsap	13.0	Hsap,Atha
Spun|SPPG_05875T0	OG0001740	Hsap	13.0	Hsap,Atha
Atha|AT2G18450.1	OG0001740	Hsap	13.0	Hsap,Atha
Skow|rna30184	OG0001740	Hsap	13.0	Hsap,Atha
Cneo|CNAG_04189T0	OG0001740	Hsap	13.0	Hsap,Atha
Spom|SPAC1556.02c.1	OG0001740	Hsap	13.0	Hsap,Atha
Pinf|PITG_18354T0	OG0001740	Hsap	13.0	Hsap,Atha
Crei|EDP09580	OG0001740	Hsap	13.0	Hsap,Atha
Esil|Esi0029_0032.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi1119_0003.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0066_0062.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0025_0141.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0020_0086.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0029_0027.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0068_0017.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0252_0013.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0049_0112.1	OG0001741	Hsap	13.0	Hsap,Atha
Ocar|g4401	OG0001741	Hsap	13.0	Hsap,Atha
Crei|EDP10039	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0009_0162.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0005_0282.1	OG0001741	Hsap	13.0	Hsap,Atha
Tthe|EAR84219	OG0001741	Hsap	13.0	Hsap,Atha
Ttra|AMSG_03403T0	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0108_0031.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0108_0040.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0027_0018.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0257_0018.1	OG0001741	Hsap	13.0	Hsap,Atha
Aque|PAC15720277	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0149_0009.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0023_0114.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0214_0031.1	OG0001741	Hsap	13.0	Hsap,Atha
Pinf|PITG_03282T0	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0163_0002.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0049_0053.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0019_0050.1	OG0001741	Hsap	13.0	Hsap,Atha
Ttra|AMSG_07125T0	OG0001741	Hsap	13.0	Hsap,Atha
Ttra|AMSG_07124T0	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0221_0008.1	OG0001741	Hsap	13.0	Hsap,Atha
Ttra|AMSG_07835T0	OG0001741	Hsap	13.0	Hsap,Atha
Tthe|EAS02084	OG0001741	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE13900	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0189_0035.1	OG0001741	Hsap	13.0	Hsap,Atha
Pinf|PITG_18092T0	OG0001741	Hsap	13.0	Hsap,Atha
Tthe|EAR98821	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0039_0147.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0100_0100.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0100_0117.1	OG0001741	Hsap	13.0	Hsap,Atha
Mbre|EDQ84977	OG0001741	Hsap	13.0	Hsap,Atha
Ppal|EFA76472	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0257_0037.1	OG0001741	Hsap	13.0	Hsap,Atha
Tthe|EAR95377	OG0001741	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_143428	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0257_0028.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0049_0120.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0303_0004.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0027_0015.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0198_0038.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0072_0009.1	OG0001741	Hsap	13.0	Hsap,Atha
Esil|Esi0072_0015.1	OG0001741	Hsap	13.0	Hsap,Atha
Crei|EDP01381	OG0001742	Hsap	13.0	Hsap,Atha
Lgig|LotgiT224905	OG0001742	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_55703	OG0001742	Hsap	13.0	Hsap,Atha
Spom|SPAC1805.17.1	OG0001742	Hsap	13.0	Hsap,Atha
Ngru|EFC47202	OG0001742	Hsap	13.0	Hsap,Atha
Hsap|ENST00000406957	OG0001742	Hsap	13.0	Hsap,Atha
Atha|AT5G17020.1	OG0001742	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000035843	OG0001742	Hsap	13.0	Hsap,Atha
Cneo|CNAG_03418T0	OG0001742	Hsap	13.0	Hsap,Atha
Atha|AT3G03110.1	OG0001742	Hsap	13.0	Hsap,Atha
Pinf|PITG_00787T0	OG0001742	Hsap	13.0	Hsap,Atha
Cfra|CFRG4030T1	OG0001742	Hsap	13.0	Hsap,Atha
Nvec|EDO44035	OG0001742	Hsap	13.0	Hsap,Atha
Tthe|EAR88082	OG0001742	Hsap	13.0	Hsap,Atha
Dmel|FBtr0346708	OG0001742	Hsap	13.0	Hsap,Atha
Ttra|AMSG_07238T0	OG0001742	Hsap	13.0	Hsap,Atha
Mlei|ML306117a-RA	OG0001742	Hsap	13.0	Hsap,Atha
Skow|rna13909	OG0001742	Hsap	13.0	Hsap,Atha
Nvec|EDO26923	OG0001742	Hsap	13.0	Hsap,Atha
Nk52|evm16s164	OG0001742	Hsap	13.0	Hsap,Atha
Esil|Esi0070_0055.1	OG0001742	Hsap	13.0	Hsap,Atha
Mbre|EDQ91900	OG0001742	Hsap	13.0	Hsap,Atha
Tgon|TGME49_049530	OG0001742	Hsap	13.0	Hsap,Atha
Ihof|evm13s50	OG0001742	Hsap	13.0	Hsap,Atha
Ppat|PP1S150_21V6.1	OG0001742	Hsap	13.0	Hsap,Atha
Aque|PAC15721856	OG0001742	Hsap	13.0	Hsap,Atha
Aque|PAC15721857	OG0001742	Hsap	13.0	Hsap,Atha
Sros|EGD72699	OG0001742	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE2443	OG0001742	Hsap	13.0	Hsap,Atha
Ppat|PP1S30_354V6.1	OG0001742	Hsap	13.0	Hsap,Atha
Ppal|EFA79631	OG0001742	Hsap	13.0	Hsap,Atha
Ocar|g5594	OG0001742	Hsap	13.0	Hsap,Atha
Clim|evm97s152	OG0001742	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pm.C_210001	OG0001742	Hsap	13.0	Hsap,Atha
Cowc|CAOG_02609T0	OG0001742	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_72304	OG0001742	Hsap	13.0	Hsap,Atha
Falb|H696_05823T0	OG0001742	Hsap	13.0	Hsap,Atha
Ihof|evm3s296	OG0001742	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE2442	OG0001742	Hsap	13.0	Hsap,Atha
Mver|MVEG_07130T0	OG0001742	Hsap	13.0	Hsap,Atha
Ppat|PP1S257_34V6.1	OG0001742	Hsap	13.0	Hsap,Atha
Ddis|DDB0204859	OG0001742	Hsap	13.0	Hsap,Atha
Gpro|mRNA_571	OG0001742	Hsap	13.0	Hsap,Atha
Ppal|EFA83857	OG0001742	Hsap	13.0	Hsap,Atha
Tadh|TriadT51014	OG0001742	Hsap	13.0	Hsap,Atha
Sarc|SARC_17196T0	OG0001742	Hsap	13.0	Hsap,Atha
Sarc|SARC_05173T0	OG0001742	Hsap	13.0	Hsap,Atha
Ppat|PP1S51_62V6.1	OG0001742	Hsap	13.0	Hsap,Atha
Spun|SPPG_07821T0	OG0001742	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000001726	OG0001742	Hsap	13.0	Hsap,Atha
Ddis|DDB0234066	OG0001742	Hsap	13.0	Hsap,Atha
Atha|AT1G56680.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S309_77V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Cvar|fgenesh3_pm.C_scaffold_2000045	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43570.1	OG0001743	Hsap	13.0	Hsap,Atha
Sarc|SARC_10289T0	OG0001743	Hsap	13.0	Hsap,Atha
Pinf|PITG_17947T0	OG0001743	Hsap	13.0	Hsap,Atha
Tthe|EAR97062	OG0001743	Hsap	13.0	Hsap,Atha
Mlei|ML015414a-RA	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S133_32V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Pinf|PITG_17945T0	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT1G02360.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S55_35V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Sarc|SARC_00624T0	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S305_13V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Ngru|EFC40266	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S15_171V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S197_7V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S197_8V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43580.1	OG0001743	Hsap	13.0	Hsap,Atha
Ihof|evm2s77	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43600.1	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43610.1	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43620.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S184_140V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Tthe|EAS00723	OG0001743	Hsap	13.0	Hsap,Atha
Ihof|evm8s132	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT1G05850.1	OG0001743	Hsap	13.0	Hsap,Atha
Gpro|mRNA_11859	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT3G47540.2	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT2G43590.1	OG0001743	Hsap	13.0	Hsap,Atha
Cfra|CFRG7203T1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S134_173V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppal|EFA79068	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT3G16920.1	OG0001743	Hsap	13.0	Hsap,Atha
Tgon|TGME49_093770	OG0001743	Hsap	13.0	Hsap,Atha
Ngru|EFC41873	OG0001743	Hsap	13.0	Hsap,Atha
Tthe|EAS07903	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S178_23V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S287_72V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT3G54420.1	OG0001743	Hsap	13.0	Hsap,Atha
Sarc|SARC_00678T0	OG0001743	Hsap	13.0	Hsap,Atha
Tthe|EAR92301	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S306_17V6.1	OG0001743	Hsap	13.0	Hsap,Atha
Pinf|PITG_15644T0	OG0001743	Hsap	13.0	Hsap,Atha
Ngru|EFC43444	OG0001743	Hsap	13.0	Hsap,Atha
Ngru|EFC45872	OG0001743	Hsap	13.0	Hsap,Atha
Tthe|EDK31301	OG0001743	Hsap	13.0	Hsap,Atha
Sarc|SARC_03699T0	OG0001743	Hsap	13.0	Hsap,Atha
Ppal|EFA79673	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT4G01700.1	OG0001743	Hsap	13.0	Hsap,Atha
Atha|AT3G12500.1	OG0001743	Hsap	13.0	Hsap,Atha
Ppat|PP1S465_1V6.1	OG0001744	Hsap	13.0	Hsap,Atha
Tgon|TGME49_031420	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT1G04570.1	OG0001744	Hsap	13.0	Hsap,Atha
Crei|EDP05069	OG0001744	Hsap	13.0	Hsap,Atha
Pinf|PITG_20711T0	OG0001744	Hsap	13.0	Hsap,Atha
Crei|EDO98274	OG0001744	Hsap	13.0	Hsap,Atha
Ihof|evm8s172	OG0001744	Hsap	13.0	Hsap,Atha
Ihof|evm1s481	OG0001744	Hsap	13.0	Hsap,Atha
Pinf|PITG_00731T0	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S162_81V6.2	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT5G54860.1	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S230_41V6.3	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_70588	OG0001744	Hsap	13.0	Hsap,Atha
Esil|Esi0201_0008.1	OG0001744	Hsap	13.0	Hsap,Atha
Pinf|PITG_06834T0	OG0001744	Hsap	13.0	Hsap,Atha
Cvar|e_gw1.9.42.1	OG0001744	Hsap	13.0	Hsap,Atha
Esil|Esi0082_0052.1	OG0001744	Hsap	13.0	Hsap,Atha
Cfra|CFRG0565T1	OG0001744	Hsap	13.0	Hsap,Atha
Esil|Esi0454_0019.1	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT5G10820.1	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_24428	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S50_12V6.1	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S245_5V6.4	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_140749	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_72060	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S19_307V6.1	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_141201	OG0001744	Hsap	13.0	Hsap,Atha
Crei|EDO99064	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT2G33280.1	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_133397	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_72740	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_58393	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT5G25040.2	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_73693	OG0001744	Hsap	13.0	Hsap,Atha
Tgon|TGME49_005490	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT2G32040.1	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_88028	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT1G64890.1	OG0001744	Hsap	13.0	Hsap,Atha
Sros|EGD73356	OG0001744	Hsap	13.0	Hsap,Atha
Pinf|PITG_21150T0	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_20121	OG0001744	Hsap	13.0	Hsap,Atha
Mbre|EDQ89143	OG0001744	Hsap	13.0	Hsap,Atha
Pinf|PITG_04844T0	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_55893	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S300_31V6.1	OG0001744	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_146183	OG0001744	Hsap	13.0	Hsap,Atha
Tthe|EAR99168	OG0001744	Hsap	13.0	Hsap,Atha
Tthe|EAS06341	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT1G79710.1	OG0001744	Hsap	13.0	Hsap,Atha
Atha|AT5G25050.1	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S28_96V6.1	OG0001744	Hsap	13.0	Hsap,Atha
Ppat|PP1S71_115V6.1	OG0001745	Hsap	13.0	Hsap,Atha
Ppat|PP1S20_111V6.2	OG0001745	Hsap	13.0	Hsap,Atha
Ppat|PP1S130_123V6.1	OG0001745	Hsap	13.0	Hsap,Atha
Atha|AT5G49610.1	OG0001745	Hsap	13.0	Hsap,Atha
Ppat|PP1S16_17V6.1	OG0001745	Hsap	13.0	Hsap,Atha
